SPlusCode,Fullname,Store,Region,ActivityCode,IsLearned,Score
CE.DMX62443,CE.DMX62443,ĐML_TNG_TNG - 309 Lương Ngọc Quyến,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,80
CE.DMX62446,CE.DMX62446,ĐML_TNG_TNG - 309 Lương Ngọc Quyến,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX64516,CE.DMX64516,ĐML_TNG_TNG - 309 Lương Ngọc Quyến,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,90
CE.DMX75058,CE.DMX75058,ĐML_TNG_TNG - 309 Lương Ngọc Quyến,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,90
CE.DMX87243,CE.DMX87243,ĐML_TNG_TNG - 309 Lương Ngọc Quyến,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX132701,CE.DMX132701,ĐML_TNG_TNG - 309 Lương Ngọc Quyến,Miền Bắc 3,FSM.RAC.MAR.PK.PK.2021,Yes,100
CE.DMX132710,CE.DMX132710,ĐML_TNG_TNG - 309 Lương Ngọc Quyến,Miền Bắc 3,FSM.RAC.MAR.PK.PK.2021,Yes,100
CE.DMX18735,CE.DMX18735,ĐML_TQU_TQU - 184 Quang Trung,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX20352,CE.DMX20352,ĐML_TQU_TQU - 184 Quang Trung,Miền Bắc 3,,,0
CE.DMX21342,CE.DMX21342,ĐML_TQU_TQU - 184 Quang Trung,Miền Bắc 3,,,0
CE.DMX25292,CE.DMX25292,ĐML_TQU_TQU - 184 Quang Trung,Miền Bắc 3,,,0
CE.DMX27690,CE.DMX27690,ĐML_TQU_TQU - 184 Quang Trung,Miền Bắc 3,,,0
CE.DMX28184,CE.DMX28184,ĐML_TQU_TQU - 184 Quang Trung,Miền Bắc 3,,,0
CE.DMX46778,CE.DMX46778,ĐML_TQU_TQU - 184 Quang Trung,Miền Bắc 3,FSM.RAC.MAR.PK.PK.2021,Yes,100
CE.DMX48752,CE.DMX48752,ĐML_TQU_TQU - 184 Quang Trung,Miền Bắc 3,,,0
CE.DMX49316,CE.DMX49316,ĐML_TQU_TQU - 184 Quang Trung,Miền Bắc 3,,,0
CE.DMX62267,CE.DMX62267,ĐML_TQU_TQU - 184 Quang Trung,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,90
CE.DMX64552,CE.DMX64552,ĐML_TQU_TQU - 184 Quang Trung,Miền Bắc 3,DA.OTHER.APR.PK.REWARD,Yes,0
CE.DMX64553,CE.DMX64553,ĐML_TQU_TQU - 184 Quang Trung,Miền Bắc 3,DA.OTHER.APR.PK.REWARD,Yes,0
CE.DMX35732,CE.DMX35732,ĐMM_BKA_BBE - Chợ Rã,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX40689,CE.DMX40689,ĐMM_BKA_BBE - Chợ Rã,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX73756,CE.DMX73756,ĐMM_BKA_BBE - Chợ Rã,Miền Bắc 3,FSM.RAC.MAR.PK.PK.2021,Yes,100
CE.DMX76739,CE.DMX76739,ĐMM_BKA_BBE - Chợ Rã,Miền Bắc 3,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,100
CE.DMX87250,CE.DMX87250,ĐMM_BKA_BBE - Chợ Rã,Miền Bắc 3,FSM.WM.DRUM.MAR.PK.PK.2021,Yes,100
CE.DMX100384,CE.DMX100384,ĐMM_BKA_BBE - Chợ Rã,Miền Bắc 3,DA.WM.APR.TEST.TUB3,Yes,100
CE.DMX32884,CE.DMX32884,ĐMM_BKA_CDO - Bằng Lũng (Chợ Đồn),Miền Bắc 3,DA.OTHER.APR.PK.REWARD,Yes,0
CE.DMX34023,CE.DMX34023,ĐMM_BKA_CDO - Bằng Lũng (Chợ Đồn),Miền Bắc 3,FSM.WM.DRUM.MAR.PK.PK.2021,Yes,100
CE.DMX37870,CE.DMX37870,ĐMM_BKA_CDO - Bằng Lũng (Chợ Đồn),Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX84402,CE.DMX84402,ĐMM_BKA_CDO - Bằng Lũng (Chợ Đồn),Miền Bắc 3,FSM.RAC.MAR.PK.PK.2021,Yes,100
CE.DMX87249,CE.DMX87249,ĐMM_BKA_CDO - Bằng Lũng (Chợ Đồn),Miền Bắc 3,FSM.RAC.MAR.PK.PK.2021,Yes,100
CE.DMX138382,CE.DMX138382,ĐMM_BKA_CDO - Bằng Lũng (Chợ Đồn),Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX20093,CE.DMX20093,ĐMM_BKA_CMO - Chợ Mới,Miền Bắc 3,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,100
CE.DMX38204,CE.DMX38204,ĐMM_BKA_CMO - Chợ Mới,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,70
CE.DMX39984,CE.DMX39984,ĐMM_BKA_CMO - Chợ Mới,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX41144,CE.DMX41144,ĐMM_BKA_CMO - Chợ Mới,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,80
CE.DMX87253,CE.DMX87253,ĐMM_BKA_CMO - Chợ Mới,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,70
CE.DMX101788,CE.DMX101788,ĐMM_BKA_CMO - Chợ Mới,Miền Bắc 3,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,70
CE.DMX26976,CE.DMX26976,ĐMM_CBA_BLA - Bảo Lạc,Miền Bắc 3,FSM.REF.MAR.PK.PK.2021 ,Yes,100
CE.DMX105095,CE.DMX105095,ĐMM_CBA_BLA - Bảo Lạc,Miền Bắc 3,FSM.PS.RS.RAC.MAR.PK.VIDEO2.2021,Yes,100
CE.DMX105096,CE.DMX105096,ĐMM_CBA_BLA - Bảo Lạc,Miền Bắc 3,FSM.RAC.MAR.PK.PK.2021,Yes,100
CE.DMX105097,CE.DMX105097,ĐMM_CBA_BLA - Bảo Lạc,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX105101,CE.DMX105101,ĐMM_CBA_BLA - Bảo Lạc,Miền Bắc 3,FSM.RAC.MAR.PK.PK.2021,Yes,100
CE.DMX105715,CE.DMX105715,ĐMM_CBA_BLA - Bảo Lạc,Miền Bắc 3,FSM.RAC.MAR.PK.PK.2021,Yes,100
CE.DMX63929,CE.DMX63929,ĐMM_CBA_HAN - Bế Triều,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,80
CE.DMX20099,CE.DMX20099,ĐMM_CBA_HAN - Bế Triều,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX27722,CE.DMX27722,ĐMM_CBA_HAN - Bế Triều,Miền Bắc 3,DA.REF.WM.RAC.PK.TEST,Yes,100
CE.DMX39729,CE.DMX39729,ĐMM_CBA_HAN - Bế Triều,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX62448,CE.DMX62448,ĐMM_CBA_HAN - Bế Triều,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX89598,CE.DMX89598,ĐMM_CBA_HAN - Bế Triều,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX39732,CE.DMX39732,ĐMM_CBA_QUY - 125 Hòa Nam,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX63925,CE.DMX63925,ĐMM_CBA_QUY - 125 Hòa Nam,Miền Bắc 3,FSM.PS.RS.RAC.MAR.PK.VIDEO5.2021,Yes,100
CE.DMX63931,CE.DMX63931,ĐMM_CBA_QUY - 125 Hòa Nam,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX89609,CE.DMX89609,ĐMM_CBA_QUY - 125 Hòa Nam,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX89610,CE.DMX89610,ĐMM_CBA_QUY - 125 Hòa Nam,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX90109,CE.DMX90109,ĐMM_CBA_QUY - 125 Hòa Nam,Miền Bắc 3,FSM.RAC.MAR.PK.PK.2021,Yes,100
CE.DMX24158,CE.DMX24158,ĐMM_CBA_TKH - Trùng Khánh,Miền Bắc 3,FSM.PS.RS.RAC.MAR.PK.VIDEO2.2021,Yes,100
CE.DMX26974,CE.DMX26974,ĐMM_CBA_TKH - Trùng Khánh,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX45200,CE.DMX45200,ĐMM_CBA_TKH - Trùng Khánh,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX63922,CE.DMX63922,ĐMM_CBA_TKH - Trùng Khánh,Miền Bắc 3,DA.REF.JULY.PK.PK,Yes,100
CE.DMX89592,CE.DMX89592,ĐMM_CBA_TKH - Trùng Khánh,Miền Bắc 3,DA.REF.JULY.PK.PK,Yes,100
CE.DMX90116,CE.DMX90116,ĐMM_CBA_TKH - Trùng Khánh,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX34969,CE.DMX34969,ĐMM_HAG_BQU - 602 Trường Chinh (Việt Quang),Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX42156,CE.DMX42156,ĐMM_HAG_BQU - 602 Trường Chinh (Việt Quang),Miền Bắc 3,,,0
CE.DMX54772,CE.DMX54772,ĐMM_HAG_BQU - 602 Trường Chinh (Việt Quang),Miền Bắc 3,,,0
CE.DMX60049,CE.DMX60049,ĐMM_HAG_BQU - 602 Trường Chinh (Việt Quang),Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX101028,CE.DMX101028,ĐMM_HAG_BQU - 602 Trường Chinh (Việt Quang),Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX101054,CE.DMX101054,ĐMM_HAG_BQU - 602 Trường Chinh (Việt Quang),Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX101056,CE.DMX101056,ĐMM_HAG_BQU - 602 Trường Chinh (Việt Quang),Miền Bắc 3,,,0
CE.DMX49356,CE.DMX49356,ĐMM_HAG_DVA - Đồng Văn,Miền Bắc 3,,,0
CE.DMX12042,CE.DMX12042,ĐMM_HAG_HAG - 176 Nguyễn Trãi,Miền Bắc 3,DA.WM.APR.TEST.TUB1,Yes,100
CE.DMX18117,CE.DMX18117,ĐMM_HAG_HAG - 176 Nguyễn Trãi,Miền Bắc 3,,,0
CE.DMX38607,CE.DMX38607,ĐMM_HAG_HAG - 176 Nguyễn Trãi,Miền Bắc 3,FSM.WM.DRUM.MAR.PK.PK.2021,Yes,100
CE.DMX103178,CE.DMX103178,ĐMM_HAG_HAG - 176 Nguyễn Trãi,Miền Bắc 3,,,0
CE.DMX106382,CE.DMX106382,ĐMM_HAG_HAG - 176 Nguyễn Trãi,Miền Bắc 3,ON21010,Yes,100
CE.DMX117199,CE.DMX117199,ĐMM_HAG_HAG - 176 Nguyễn Trãi,Miền Bắc 3,DA.WM.FEB.TEASING.GAME1,Yes,100
CE.DMX131374,CE.DMX131374,ĐMM_HAG_HAG - 176 Nguyễn Trãi,Miền Bắc 3,,,0
CE.DMX15192,CE.DMX15192,ĐMM_HAG_VXU - Vị Xuyên,Miền Bắc 3,,,0
CE.DMX28757,CE.DMX28757,ĐMM_HAG_VXU - Vị Xuyên,Miền Bắc 3,,,0
CE.DMX32907,CE.DMX32907,ĐMM_HAG_VXU - Vị Xuyên,Miền Bắc 3,,,0
CE.DMX49350,CE.DMX49350,ĐMM_HAG_VXU - Vị Xuyên,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX62449,CE.DMX62449,ĐMM_HAG_VXU - Vị Xuyên,Miền Bắc 3,DA.MWO.JUN.PK.ONEP,Yes,0
CE.DMX117196,CE.DMX117196,ĐMM_HAG_VXU - Vị Xuyên,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX37458,CE.DMX37458,ĐMM_HAG_YMI - Yên Minh,Miền Bắc 3,,,0
CE.DMX49349,CE.DMX49349,ĐMM_HAG_YMI - Yên Minh,Miền Bắc 3,,,0
CE.DMX86695,CE.DMX86695,ĐMM_HAG_YMI - Yên Minh,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX86697,CE.DMX86697,ĐMM_HAG_YMI - Yên Minh,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX86722,CE.DMX86722,ĐMM_HAG_YMI - Yên Minh,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX55537,CE.DMX55537,ĐMM_LSO_BGI - Bình Gia,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX60926,CE.DMX60926,ĐMM_LSO_BGI - Bình Gia,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX61091,CE.DMX61091,ĐMM_LSO_BGI - Bình Gia,Miền Bắc 3,,,0
CE.DMX107687,CE.DMX107687,ĐMM_LSO_BGI - Bình Gia,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX113643,CE.DMX113643,ĐMM_LSO_BGI - Bình Gia,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX27670,CE.DMX27670,ĐMM_LSO_BSO - Trần Phú,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX34981,CE.DMX34981,ĐMM_LSO_BSO - Trần Phú,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX90506,CE.DMX90506,ĐMM_LSO_BSO - Trần Phú,Miền Bắc 3,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,100
CE.DMX90681,CE.DMX90681,ĐMM_LSO_BSO - Trần Phú,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX106465,CE.DMX106465,ĐMM_LSO_BSO - Trần Phú,Miền Bắc 3,DA.REF.WM.RAC.PK.TEST,Yes,100
CE.DMX106480,CE.DMX106480,ĐMM_LSO_BSO - Trần Phú,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX28971,CE.DMX28971,ĐMM_LSO_CLA - Chi Lăng,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX45854,CE.DMX45854,ĐMM_LSO_CLA - Chi Lăng,Miền Bắc 3,DA.WM.FEB.TEASING.BANNER1,Yes,100
CE.DMX106419,CE.DMX106419,ĐMM_LSO_CLA - Chi Lăng,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX106498,CE.DMX106498,ĐMM_LSO_CLA - Chi Lăng,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX106957,CE.DMX106957,ĐMM_LSO_CLA - Chi Lăng,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX115860,CE.DMX115860,ĐMM_LSO_CLA - Chi Lăng,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX115861,CE.DMX115861,ĐMM_LSO_CLA - Chi Lăng,Miền Bắc 3,DA.RAC.DEC.PK.SNAPCARD,Yes,100
CE.DMX13798,CE.DMX13798,ĐMM_LSO_CLO - Đồng Đăng,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX18916,CE.DMX18916,ĐMM_LSO_CLO - Đồng Đăng,Miền Bắc 3,DA.REF.OCT.PK.KTSP.NEW,Yes,80
CE.DMX35379,CE.DMX35379,ĐMM_LSO_CLO - Đồng Đăng,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX116743,CE.DMX116743,ĐMM_LSO_CLO - Đồng Đăng,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX129408,CE.DMX129408,ĐMM_LSO_CLO - Đồng Đăng,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,90
CE.DMX30174,CE.DMX30174,ĐMM_LSO_HLU - Hữu Lũng,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX38545,CE.DMX38545,ĐMM_LSO_HLU - Hữu Lũng,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,90
CE.DMX40075,CE.DMX40075,ĐMM_LSO_HLU - Hữu Lũng,Miền Bắc 3,FSM.REF.MAR.PK.PK.2021 ,Yes,80
CE.DMX47757,CE.DMX47757,ĐMM_LSO_HLU - Hữu Lũng,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,90
CE.DMX48705,CE.DMX48705,ĐMM_LSO_HLU - Hữu Lũng,Miền Bắc 3,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,100
CE.DMX49630,CE.DMX49630,ĐMM_LSO_HLU - Hữu Lũng,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,80
CE.DMX49689,CE.DMX49689,ĐMM_LSO_HLU - Hữu Lũng,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,90
CE.DMX67256,CE.DMX67256,ĐMM_LSO_HLU - Hữu Lũng,Miền Bắc 3,LiveStreamSoftSkills083020200625,Yes,80
CE.DMX74022,CE.DMX74022,ĐMM_LSO_HLU - Hữu Lũng,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX79318,CE.DMX79318,ĐMM_LSO_HLU - Hữu Lũng,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,60
CE.DMX94115,CE.DMX94115,ĐMM_LSO_HLU - Hữu Lũng,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,80
CE.DMX94116,CE.DMX94116,ĐMM_LSO_HLU - Hữu Lũng,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,90
CE.DMX21749,CE.DMX21749,ĐMM_LSO_LBI - Lộc Bình,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX35232,CE.DMX35232,ĐMM_LSO_LBI - Lộc Bình,Miền Bắc 3,DA.WM.FEB.TEASING.GAME5,Yes,100
CE.DMX50057,CE.DMX50057,ĐMM_LSO_LBI - Lộc Bình,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX56909,CE.DMX56909,ĐMM_LSO_LBI - Lộc Bình,Miền Bắc 3,DA.REF.WM.RAC.PK.TEST,Yes,100
CE.DMX56912,CE.DMX56912,ĐMM_LSO_LBI - Lộc Bình,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX56916,CE.DMX56916,ĐMM_LSO_LBI - Lộc Bình,Miền Bắc 3,DA.REF.WM.RAC.PK.TEST,Yes,100
CE.DMX56921,CE.DMX56921,ĐMM_LSO_LBI - Lộc Bình,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX26955,CE.DMX26955,ĐMM_LSO_LSO - 206 Trần Đăng Ninh,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX30146,CE.DMX30146,ĐMM_LSO_LSO - 206 Trần Đăng Ninh,Miền Bắc 3,FSM.REF.MAR.PK.PK.2021 ,Yes,100
CE.DMX31526,CE.DMX31526,ĐMM_LSO_LSO - 206 Trần Đăng Ninh,Miền Bắc 3,FSM.RAC.MAR.PK.PK.2021,Yes,100
CE.DMX50682,CE.DMX50682,ĐMM_LSO_LSO - 206 Trần Đăng Ninh,Miền Bắc 3,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,90
CE.DMX55540,CE.DMX55540,ĐMM_LSO_LSO - 206 Trần Đăng Ninh,Miền Bắc 3,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,90
CE.DMX60924,CE.DMX60924,ĐMM_LSO_LSO - 206 Trần Đăng Ninh,Miền Bắc 3,,,0
CE.DMX60929,CE.DMX60929,ĐMM_LSO_LSO - 206 Trần Đăng Ninh,Miền Bắc 3,DA.WM.FEB.TEASING.GAME1,Yes,70
CE.DMX128268,CE.DMX128268,ĐMM_LSO_LSO - 206 Trần Đăng Ninh,Miền Bắc 3,DA.REF.OCT.PK.TEST,Yes,75
CE.DMX35228,CE.DMX35228,ĐMM_LSO_VLA - Na Sầm,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,80
CE.DMX44153,CE.DMX44153,ĐMM_LSO_VLA - Na Sầm,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,90
CE.DMX53304,CE.DMX53304,ĐMM_LSO_VLA - Na Sầm,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,90
CE.DMX53318,CE.DMX53318,ĐMM_LSO_VLA - Na Sầm,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,80
CE.DMX64494,CE.DMX64494,ĐMM_LSO_VLA - Na Sầm,Miền Bắc 3,,,0
CE.DMX76523,CE.DMX76523,ĐMM_LSO_VLA - Na Sầm,Miền Bắc 3,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,80
CE.DMX92242,CE.DMX92242,ĐMM_LSO_VLA - Na Sầm,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,80
CE.DMX93239,CE.DMX93239,ĐMM_LSO_VLA - Na Sầm,Miền Bắc 3,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,60
CE.DMX20535,CE.DMX20535,ĐMM_LSO_VQU - Văn Quan,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,80
CE.DMX25736,CE.DMX25736,ĐMM_LSO_VQU - Văn Quan,Miền Bắc 3,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,0
CE.DMX72690,CE.DMX72690,ĐMM_LSO_VQU - Văn Quan,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX92174,CE.DMX92174,ĐMM_LSO_VQU - Văn Quan,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX92177,CE.DMX92177,ĐMM_LSO_VQU - Văn Quan,Miền Bắc 3,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,100
CE.DMX92179,CE.DMX92179,ĐMM_LSO_VQU - Văn Quan,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX34444,CE.DMX34444,ĐMM_TNG_DHO - 390 Hợp Thành (Chợ Chu),Miền Bắc 3,,,0
CE.DMX36155,CE.DMX36155,ĐMM_TNG_DHO - 390 Hợp Thành (Chợ Chu),Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,80
CE.DMX44075,CE.DMX44075,ĐMM_TNG_DHO - 390 Hợp Thành (Chợ Chu),Miền Bắc 3,DA.WM.JUN.PK.SNAP.INOX,Yes,100
ce.dmx49323,ce.dmx49323,ĐMM_TNG_DHO - 390 Hợp Thành (Chợ Chu),Miền Bắc 3,,,0
CE.DMX53999,CE.DMX53999,ĐMM_TNG_DHO - 390 Hợp Thành (Chợ Chu),Miền Bắc 3,,,0
CE.DMX68215,CE.DMX68215,ĐMM_TNG_DHO - 390 Hợp Thành (Chợ Chu),Miền Bắc 3,DA.OTHER.APR.PK.REWARD,Yes,0
CE.DMX80644,CE.DMX80644,ĐMM_TNG_DHO - 390 Hợp Thành (Chợ Chu),Miền Bắc 3,,,0
CE.DMX86701,CE.DMX86701,ĐMM_TNG_DHO - 390 Hợp Thành (Chợ Chu),Miền Bắc 3,,,0
CE.DMX138360,CE.DMX138360,ĐMM_TNG_DHO - 390 Hợp Thành (Chợ Chu),Miền Bắc 3,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,90
CE.DMX33817,CE.DMX33817,ĐMM_TNG_DTU - Hùng Sơn,Miền Bắc 3,,,0
CE.DMX36576,CE.DMX36576,ĐMM_TNG_DTU - Hùng Sơn,Miền Bắc 3,,,0
CE.DMX41650,CE.DMX41650,ĐMM_TNG_DTU - Hùng Sơn,Miền Bắc 3,,,0
CE.DMX44890,CE.DMX44890,ĐMM_TNG_DTU - Hùng Sơn,Miền Bắc 3,,,0
CE.DMX44892,CE.DMX44892,ĐMM_TNG_DTU - Hùng Sơn,Miền Bắc 3,,,0
CE.DMX44893,CE.DMX44893,ĐMM_TNG_DTU - Hùng Sơn,Miền Bắc 3,,,0
CE.DMX47759,CE.DMX47759,ĐMM_TNG_DTU - Hùng Sơn,Miền Bắc 3,,,0
CE.DMX49726,CE.DMX49726,ĐMM_TNG_DTU - Hùng Sơn,Miền Bắc 3,,,0
CE.DMX49729,CE.DMX49729,ĐMM_TNG_DTU - Hùng Sơn,Miền Bắc 3,,,0
CE.DMX10193,CE.DMX10193,ĐMM_TNG_PBI - Hương Sơn,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX48747,CE.DMX48747,ĐMM_TNG_PBI - Hương Sơn,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX52780,CE.DMX52780,ĐMM_TNG_PBI - Hương Sơn,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX62428,CE.DMX62428,ĐMM_TNG_PBI - Hương Sơn,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX77496,CE.DMX77496,ĐMM_TNG_PBI - Hương Sơn,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX84806,CE.DMX84806,ĐMM_TNG_PBI - Hương Sơn,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX138363,CE.DMX138363,ĐMM_TNG_PBI - Hương Sơn,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX33812,CE.DMX33812,ĐMM_TNG_PLU - Thị Trấn Đu,Miền Bắc 3,FSM.RAC.MAR.PK.PK.2021,Yes,80
CE.DMX33814,CE.DMX33814,ĐMM_TNG_PLU - Thị Trấn Đu,Miền Bắc 3,DA.WM.COMBO.SEP.VIDEO.59MIN01,Yes,0
CE.DMX34379,CE.DMX34379,ĐMM_TNG_PLU - Thị Trấn Đu,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX46439,CE.DMX46439,ĐMM_TNG_PLU - Thị Trấn Đu,Miền Bắc 3,,,0
CE.DMX46791,CE.DMX46791,ĐMM_TNG_PLU - Thị Trấn Đu,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX54014,CE.DMX54014,ĐMM_TNG_PLU - Thị Trấn Đu,Miền Bắc 3,DA.REF.OCT.PK.KTSP.NEW,Yes,100
CE.DMX54024,CE.DMX54024,ĐMM_TNG_PLU - Thị Trấn Đu,Miền Bắc 3,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
